item_id,timestamp,Amazon_OrderCount,Amazon_NumberOfPieces,Amazon_TotalRevenue,Chick-Fil-A_OrderCount,Chick-Fil-A_NumberOfPieces,Chick-Fil-A_TotalRevenue,Chipotle_OrderCount,Chipotle_NumberOfPieces,Chipotle_TotalRevenue,Costco_OrderCount,Costco_NumberOfPieces,Costco_TotalRevenue,Home_Depot_OrderCount,Home_Depot_NumberOfPieces,Home_Depot_TotalRevenue,Home_Goods_OrderCount,Home_Goods_NumberOfPieces,Home_Goods_TotalRevenue,Lowes_OrderCount,Lowes_NumberOfPieces,Lowes_TotalRevenue,Shein_OrderCount,Shein_NumberOfPieces,Shein_TotalRevenue,Starbucks_OrderCount,Starbucks_NumberOfPieces,Starbucks_TotalRevenue,T.J._Maxx_OrderCount,T.J._Maxx_NumberOfPieces,T.J._Maxx_TotalRevenue,Target_OrderCount,Target_NumberOfPieces,Target_TotalRevenue,Walmart_OrderCount,Walmart_NumberOfPieces,Walmart_TotalRevenue
item0,2022-05-01T00:00:00,78.0,419.0,6316.2900390625,14.0,70.0,928.2100219726562,17.0,82.0,1122.239990234375,32.0,154.0,3936.56005859375,47.0,225.0,12745.3203125,36.0,171.0,1486.4300537109375,9.0,45.0,1410.3499755859375,27.0,132.0,1997.239990234375,25.0,127.0,1362.6700439453125,13.0,61.0,382.260009765625,47.0,243.0,2150.68994140625,22.0,130.0,1798.300048828125
item0,2022-05-02T00:00:00,271.0,1420.0,23109.740234375,84.0,348.0,4093.0,196.0,980.0,12103.099609375,172.0,892.0,19237.94921875,215.0,1075.0,45896.87109375,110.0,524.0,4329.16015625,35.0,175.0,6642.5400390625,183.0,876.0,15410.6396484375,189.0,881.0,13091.5595703125,106.0,530.0,3909.47998046875,389.0,1945.0,17418.919921875,62.0,248.0,2074.719970703125
item0,2022-05-03T00:00:00,347.0,1684.0,27413.880859375,50.0,265.0,3279.14990234375,38.0,190.0,1799.6300048828125,132.0,672.0,20444.109375,285.0,1410.0,49480.6796875,154.0,713.0,7324.56005859375,14.0,70.0,572.9099731445312,99.0,437.0,7697.18994140625,234.0,1101.0,14933.25,100.0,500.0,2203.360107421875,276.0,1316.0,12017.8603515625,116.0,580.0,8954.7197265625
item0,2022-05-04T00:00:00,159.0,745.0,12480.4501953125,28.0,123.0,1779.510009765625,39.0,204.0,2245.6201171875,86.0,416.0,10268.1396484375,168.0,888.0,38693.6796875,37.0,230.0,3181.43994140625,17.0,85.0,3218.43994140625,49.0,245.0,3959.72998046875,165.0,887.0,10388.8603515625,24.0,72.0,352.0199890136719,121.0,598.0,5326.5400390625,58.0,290.0,4477.35009765625
item0,2022-05-05T00:00:00,172.0,838.0,12906.76953125,18.0,90.0,682.75,35.0,165.0,1150.22998046875,50.0,225.0,4147.06005859375,115.0,548.0,21583.849609375,88.0,467.0,4299.85009765625,26.0,135.0,4827.0498046875,65.0,318.0,4400.33984375,103.0,473.0,4424.6298828125,24.0,120.0,586.7000122070312,152.0,760.0,7554.669921875,31.0,155.0,1296.68994140625
item0,2022-05-06T00:00:00,187.0,895.0,14550.349609375,11.0,55.0,824.3200073242188,47.0,253.0,3736.06005859375,67.0,347.0,8285.1201171875,153.0,735.0,35787.9296875,61.0,250.0,2312.14990234375,5.0,25.0,750.6500244140625,87.0,475.0,9973.3896484375,118.0,570.0,6441.35009765625,36.0,180.0,1021.989990234375,169.0,853.0,7738.43017578125,47.0,235.0,3620.989990234375
item0,2022-05-07T00:00:00,64.0,296.0,4570.0400390625,7.0,42.0,318.6199951171875,0.0,0.0,0.0,28.0,151.0,4044.800048828125,51.0,255.0,8788.26953125,24.0,120.0,869.0599975585938,12.0,60.0,2628.43994140625,31.0,158.0,2627.8798828125,74.0,414.0,5599.47998046875,4.0,20.0,202.80999755859375,59.0,317.0,3154.320068359375,22.0,102.0,1630.3399658203125
item0,2022-05-08T00:00:00,68.0,373.0,5467.58984375,7.0,35.0,491.6400146484375,36.0,167.0,1717.8399658203125,30.0,150.0,3711.02001953125,31.0,155.0,5955.97998046875,22.0,108.0,1009.97998046875,4.0,22.0,442.1499938964844,27.0,125.0,2212.659912109375,60.0,312.0,4124.10986328125,30.0,140.0,897.469970703125,70.0,375.0,3741.4599609375,22.0,110.0,1665.56005859375
item0,2022-05-09T00:00:00,304.0,1488.0,21851.6796875,72.0,315.0,4380.5,139.0,653.0,8952.8896484375,184.0,938.0,27378.359375,368.0,1902.0,93425.828125,105.0,525.0,4205.830078125,29.0,203.0,10555.4697265625,200.0,933.0,16228.0,177.0,899.0,10597.23046875,0.0,0.0,0.0,351.0,1678.0,16739.859375,116.0,642.0,9473.400390625
item0,2022-05-10T00:00:00,325.0,1640.0,23217.73046875,93.0,465.0,4744.6298828125,92.0,485.0,6103.52978515625,163.0,848.0,22826.0,242.0,1232.0,58194.640625,111.0,593.0,5695.8798828125,39.0,220.0,6742.39013671875,147.0,764.0,13197.009765625,135.0,707.0,6833.56982421875,100.0,500.0,2203.360107421875,307.0,1461.0,13403.759765625,116.0,620.0,9130.849609375
item0,2022-05-11T00:00:00,180.0,846.0,13227.349609375,0.0,0.0,0.0,61.0,313.0,4371.240234375,80.0,399.0,10206.150390625,148.0,740.0,34980.01953125,29.0,145.0,1090.489990234375,33.0,177.0,6887.6201171875,92.0,479.0,8958.48046875,94.0,450.0,5178.5498046875,52.0,260.0,1906.800048828125,115.0,583.0,5940.06005859375,31.0,204.0,1389.6300048828125
item0,2022-05-12T00:00:00,137.0,664.0,8690.009765625,0.0,0.0,0.0,21.0,108.0,1631.1300048828125,104.0,539.0,13656.2197265625,107.0,535.0,20485.9296875,36.0,180.0,1262.93994140625,14.0,70.0,3639.820068359375,78.0,405.0,8123.490234375,143.0,716.0,8146.89990234375,24.0,96.0,469.3599853515625,140.0,681.0,5699.91015625,58.0,310.0,4565.419921875
item0,2022-05-13T00:00:00,202.0,982.0,14862.2802734375,25.0,107.0,865.4600219726562,62.0,322.0,4187.5400390625,84.0,401.0,8797.1103515625,139.0,705.0,31403.98046875,100.0,466.0,4502.580078125,19.0,95.0,2754.239990234375,108.0,500.0,9658.8701171875,102.0,525.0,4966.6298828125,42.0,192.0,1237.1600341796875,140.0,717.0,6712.5,47.0,208.0,2984.860107421875
item0,2022-05-14T00:00:00,71.0,388.0,5699.9599609375,7.0,42.0,589.969970703125,10.0,50.0,510.6700134277344,37.0,185.0,5087.89990234375,46.0,235.0,12023.3798828125,32.0,178.0,1565.4000244140625,14.0,68.0,2650.22998046875,28.0,132.0,2185.510009765625,49.0,253.0,2728.64990234375,4.0,20.0,202.80999755859375,40.0,209.0,2552.679931640625,22.0,104.0,1492.239990234375
item0,2022-05-15T00:00:00,71.0,329.0,5013.77978515625,13.0,65.0,564.2000122070312,17.0,84.0,1028.050048828125,32.0,156.0,4204.43017578125,71.0,344.0,18338.30078125,7.0,32.0,479.760009765625,14.0,65.0,2450.300048828125,30.0,148.0,2937.919921875,36.0,180.0,2216.1201171875,7.0,35.0,316.20001220703125,72.0,369.0,3764.919921875,22.0,100.0,1429.9599609375
item0,2022-05-16T00:00:00,367.0,1758.0,25603.619140625,37.0,185.0,2332.760009765625,143.0,715.0,7545.0,134.0,712.0,20858.44921875,222.0,1146.0,51270.6796875,52.0,244.0,2420.35009765625,29.0,145.0,7539.6201171875,155.0,745.0,13842.9599609375,156.0,946.0,11593.2197265625,100.0,448.0,1997.3699951171875,348.0,1765.0,18726.26953125,116.0,602.0,9297.26953125
item0,2022-05-17T00:00:00,367.0,1756.0,23805.58984375,50.0,265.0,3279.14990234375,185.0,893.0,10814.9697265625,163.0,854.0,23456.0,267.0,1380.0,57431.51953125,227.0,1168.0,10557.349609375,29.0,145.0,7539.6201171875,55.0,275.0,3160.449951171875,291.0,1445.0,18903.810546875,110.0,581.0,3759.070068359375,213.0,1020.0,12340.2197265625,40.0,240.0,1056.800048828125
item0,2022-05-18T00:00:00,169.0,868.0,12906.830078125,7.0,28.0,255.39999389648438,53.0,240.0,2520.2099609375,76.0,384.0,9905.490234375,198.0,963.0,44891.26171875,72.0,321.0,2382.159912109375,7.0,28.0,229.16000366210938,49.0,275.0,3982.969970703125,139.0,693.0,8501.4501953125,44.0,168.0,1122.06005859375,191.0,916.0,8277.2998046875,38.0,217.0,4673.14990234375
item0,2022-05-19T00:00:00,125.0,617.0,8512.2001953125,17.0,85.0,1193.989990234375,35.0,169.0,1867.3599853515625,84.0,439.0,11763.849609375,152.0,786.0,33700.21875,31.0,155.0,1567.0799560546875,26.0,149.0,5555.009765625,109.0,553.0,10347.669921875,135.0,714.0,8526.0302734375,52.0,212.0,1672.1199951171875,183.0,871.0,8101.740234375,58.0,301.0,4648.6298828125
item0,2022-05-20T00:00:00,158.0,790.0,13296.4296875,17.0,68.0,677.02001953125,55.0,255.0,3022.929931640625,52.0,248.0,6088.64013671875,175.0,882.0,50147.08984375,16.0,64.0,760.7899780273438,19.0,83.0,2260.679931640625,93.0,441.0,7344.22021484375,133.0,694.0,7883.06005859375,28.0,176.0,1645.3299560546875,104.0,564.0,6613.509765625,38.0,201.0,4208.2998046875
item0,2022-05-21T00:00:00,76.0,370.0,5523.669921875,11.0,59.0,851.3400268554688,26.0,131.0,1887.280029296875,23.0,118.0,2849.580078125,60.0,324.0,14736.0302734375,22.0,133.0,1309.1700439453125,9.0,43.0,1621.97998046875,35.0,170.0,2795.2900390625,46.0,225.0,2678.199951171875,10.0,50.0,198.07000732421875,75.0,385.0,4055.219970703125,22.0,110.0,1665.56005859375
item0,2022-05-22T00:00:00,78.0,375.0,5471.56005859375,4.0,20.0,299.75,34.0,178.0,2296.22998046875,34.0,173.0,4729.72021484375,34.0,176.0,6543.169921875,25.0,126.0,1144.8800048828125,9.0,39.0,1317.5699462890625,27.0,145.0,2300.610107421875,41.0,208.0,1951.4599609375,19.0,95.0,418.0799865722656,43.0,224.0,2325.0,22.0,110.0,1665.56005859375
item0,2022-05-23T00:00:00,412.0,1931.0,28872.169921875,56.0,258.0,3011.469970703125,170.0,830.0,10788.150390625,131.0,642.0,15744.7802734375,262.0,1332.0,45490.08984375,72.0,321.0,2621.7900390625,24.0,120.0,2074.2099609375,149.0,774.0,14645.490234375,361.0,1666.0,21248.490234375,121.0,649.0,3531.469970703125,290.0,1507.0,13961.6396484375,116.0,580.0,8954.7197265625
item0,2022-05-24T00:00:00,395.0,1904.0,27903.560546875,0.0,0.0,0.0,127.0,635.0,6601.77001953125,131.0,671.0,15471.8203125,193.0,981.0,53070.01171875,147.0,693.0,6371.68017578125,64.0,285.0,12853.650390625,143.0,676.0,11002.75,111.0,609.0,5464.93017578125,52.0,260.0,1029.949951171875,344.0,1555.0,12655.1396484375,94.0,470.0,7241.990234375
item0,2022-05-25T00:00:00,179.0,907.0,12695.7998046875,41.0,181.0,2126.409912109375,9.0,45.0,769.0700073242188,57.0,262.0,5929.330078125,146.0,714.0,39062.16015625,87.0,389.0,3158.550048828125,26.0,130.0,6107.60986328125,52.0,245.0,4002.360107421875,143.0,681.0,8945.259765625,44.0,272.0,1534.0400390625,147.0,709.0,7833.509765625,58.0,299.0,4394.14990234375
item0,2022-05-26T00:00:00,172.0,853.0,12834.009765625,7.0,35.0,319.260009765625,86.0,455.0,4839.5498046875,62.0,328.0,7392.4501953125,140.0,696.0,35007.30078125,18.0,90.0,629.8599853515625,38.0,204.0,7872.669921875,87.0,435.0,8713.6904296875,122.0,616.0,7075.77001953125,34.0,180.0,1195.1300048828125,162.0,788.0,7954.39013671875,58.0,227.0,3288.31005859375
item0,2022-05-27T00:00:00,164.0,792.0,12199.490234375,11.0,55.0,824.3200073242188,34.0,161.0,1221.52001953125,83.0,398.0,9808.509765625,121.0,551.0,27009.490234375,61.0,282.0,1668.0999755859375,14.0,70.0,3639.820068359375,83.0,410.0,7537.8798828125,116.0,600.0,6620.2998046875,68.0,340.0,1914.75,118.0,570.0,6301.2998046875,58.0,301.0,4648.6298828125
item0,2022-05-28T00:00:00,74.0,342.0,5364.2998046875,11.0,55.0,565.260009765625,18.0,89.0,1171.260009765625,29.0,147.0,3382.0400390625,38.0,183.0,8576.8701171875,8.0,36.0,396.1400146484375,5.0,25.0,1028.25,30.0,133.0,1847.050048828125,44.0,230.0,3436.6298828125,4.0,28.0,283.92999267578125,49.0,245.0,2580.1201171875,22.0,116.0,1928.22998046875
item0,2022-05-29T00:00:00,69.0,338.0,5221.35009765625,14.0,63.0,658.8200073242188,16.0,87.0,1054.739990234375,19.0,90.0,2056.830078125,76.0,340.0,15869.650390625,17.0,87.0,1096.0999755859375,12.0,53.0,2362.739990234375,42.0,207.0,3798.81005859375,38.0,190.0,2359.010009765625,16.0,80.0,536.2100219726562,54.0,256.0,2240.929931640625,14.0,74.0,1551.7099609375
item0,2022-05-30T00:00:00,412.0,2095.0,32199.0390625,49.0,230.0,2239.860107421875,136.0,680.0,6046.47998046875,120.0,594.0,13908.9296875,294.0,1560.0,79311.296875,124.0,641.0,5692.33984375,68.0,340.0,13253.76953125,124.0,591.0,10292.419921875,228.0,1254.0,15306.169921875,52.0,260.0,1029.949951171875,132.0,660.0,6284.5,116.0,580.0,8954.7197265625
item0,2022-05-31T00:00:00,412.0,1946.0,29521.30078125,59.0,295.0,3052.070068359375,95.0,475.0,5864.3798828125,170.0,932.0,23427.41015625,274.0,1270.0,75629.5234375,223.0,1046.0,9774.169921875,24.0,134.0,2188.7900390625,74.0,355.0,3829.47998046875,231.0,1219.0,15696.48046875,58.0,290.0,2736.070068359375,274.0,1283.0,13429.7900390625,62.0,310.0,2593.39990234375
item0,2022-06-01T00:00:00,181.0,919.0,14344.6904296875,35.0,192.0,2115.5400390625,45.0,225.0,1983.0400390625,77.0,454.0,10214.3798828125,128.0,645.0,28948.8203125,41.0,192.0,2034.969970703125,33.0,165.0,6394.06005859375,62.0,310.0,6685.740234375,51.0,265.0,3310.469970703125,44.0,220.0,1328.050048828125,108.0,581.0,5606.64990234375,58.0,290.0,4477.35009765625
item0,2022-06-02T00:00:00,179.0,916.0,14905.3798828125,7.0,35.0,319.260009765625,23.0,115.0,1454.27001953125,93.0,438.0,10320.33984375,106.0,508.0,21312.25,91.0,456.0,3914.2099609375,26.0,130.0,4676.919921875,34.0,190.0,3459.449951171875,94.0,449.0,4323.7099609375,34.0,170.0,1093.719970703125,152.0,762.0,7484.68017578125,58.0,290.0,4477.35009765625
item0,2022-06-03T00:00:00,202.0,1031.0,15473.3701171875,35.0,175.0,1529.030029296875,37.0,168.0,2209.7900390625,80.0,395.0,9737.3701171875,80.0,378.0,17268.08984375,55.0,228.0,2352.739990234375,38.0,199.0,7722.5400390625,46.0,230.0,3594.39990234375,100.0,490.0,6622.4501953125,44.0,194.0,1225.06005859375,142.0,685.0,5386.169921875,27.0,108.0,2544.530029296875
item0,2022-06-04T00:00:00,75.0,388.0,5864.14013671875,3.0,15.0,136.82000732421875,27.0,155.0,1527.510009765625,23.0,113.0,2541.409912109375,37.0,170.0,9312.5595703125,15.0,75.0,674.5900268554688,7.0,37.0,1398.1400146484375,34.0,175.0,3204.77001953125,30.0,156.0,1728.72998046875,9.0,45.0,220.00999450683594,62.0,317.0,2865.610107421875,22.0,120.0,1901.1700439453125
item0,2022-06-05T00:00:00,74.0,366.0,5742.52978515625,7.0,39.0,496.5199890136719,18.0,83.0,1218.1400146484375,31.0,148.0,3660.10009765625,55.0,265.0,13268.2998046875,49.0,249.0,2076.81005859375,14.0,76.0,2803.070068359375,15.0,75.0,1643.9200439453125,27.0,105.0,1240.3399658203125,26.0,139.0,778.2899780273438,67.0,332.0,3630.64990234375,22.0,122.0,1763.0699462890625
item0,2022-06-06T00:00:00,412.0,1896.0,28501.060546875,0.0,0.0,0.0,60.0,300.0,3035.22998046875,142.0,693.0,14983.900390625,343.0,1744.0,72438.921875,80.0,446.0,3507.93994140625,68.0,326.0,13139.1904296875,143.0,756.0,15493.7900390625,204.0,940.0,9918.7001953125,89.0,445.0,2701.280029296875,369.0,1722.0,18343.30078125,76.0,380.0,8074.0498046875
item0,2022-06-07T00:00:00,369.0,1897.0,29993.640625,35.0,210.0,2949.85009765625,133.0,707.0,7392.52978515625,175.0,848.0,19803.7890625,92.0,474.0,15429.8896484375,123.0,638.0,5982.02978515625,68.0,365.0,14282.009765625,144.0,720.0,11431.3896484375,306.0,1503.0,17484.779296875,89.0,408.0,2367.010009765625,378.0,1905.0,18950.16015625,116.0,602.0,9297.26953125
item0,2022-06-08T00:00:00,155.0,805.0,11860.8896484375,25.0,107.0,865.4600219726562,49.0,234.0,2661.5,64.0,305.0,8375.1201171875,129.0,625.0,27242.5703125,19.0,95.0,402.1600036621094,33.0,141.0,5406.9501953125,74.0,370.0,7180.2001953125,48.0,247.0,4125.43994140625,60.0,276.0,1491.3499755859375,171.0,847.0,8645.099609375,38.0,201.0,4208.2998046875
item0,2022-06-09T00:00:00,158.0,822.0,11897.5,52.0,225.0,2417.2099609375,23.0,115.0,1121.5999755859375,69.0,323.0,8718.91015625,156.0,780.0,33277.69140625,66.0,317.0,3537.280029296875,0.0,0.0,0.0,67.0,325.0,5705.10009765625,119.0,636.0,7997.759765625,68.0,366.0,2017.75,108.0,508.0,6427.27001953125,11.0,55.0,856.3599853515625
item0,2022-06-10T00:00:00,202.0,1051.0,16096.419921875,0.0,0.0,0.0,26.0,130.0,1812.800048828125,39.0,207.0,5228.9501953125,216.0,1093.0,55356.5390625,47.0,227.0,2275.6298828125,7.0,28.0,229.16000366210938,79.0,375.0,6193.509765625,99.0,517.0,6617.66015625,24.0,120.0,586.7000122070312,116.0,551.0,6471.77978515625,58.0,344.0,5749.60986328125
item0,2022-06-11T00:00:00,74.0,373.0,5743.2900390625,0.0,0.0,0.0,23.0,118.0,1018.4500122070312,33.0,158.0,4169.6201171875,53.0,253.0,12260.8203125,23.0,108.0,1021.3800048828125,7.0,28.0,888.0800170898438,35.0,158.0,2762.949951171875,49.0,253.0,3072.840087890625,7.0,42.0,379.44000244140625,53.0,260.0,2705.070068359375,22.0,120.0,1901.1700439453125
item0,2022-06-12T00:00:00,66.0,324.0,4529.5498046875,7.0,35.0,436.57000732421875,3.0,15.0,65.5999984741211,25.0,127.0,3532.550048828125,69.0,353.0,14049.5498046875,23.0,108.0,1065.5899658203125,7.0,35.0,1110.0899658203125,27.0,141.0,2425.10009765625,33.0,161.0,2044.260009765625,19.0,95.0,418.0799865722656,49.0,250.0,2256.889892578125,22.0,100.0,1429.9599609375
item0,2022-06-13T00:00:00,412.0,2070.0,30451.2890625,35.0,210.0,2949.85009765625,36.0,180.0,2362.6298828125,169.0,836.0,22683.359375,173.0,840.0,44227.69921875,94.0,470.0,4265.5,39.0,253.0,12056.76953125,115.0,645.0,11999.8095703125,302.0,1609.0,20747.080078125,158.0,790.0,4939.43017578125,364.0,1887.0,16843.859375,116.0,526.0,7682.4599609375
item0,2022-06-14T00:00:00,412.0,2198.0,33443.5703125,35.0,175.0,2458.2099609375,19.0,95.0,1623.5999755859375,130.0,675.0,17269.080078125,246.0,1138.0,46433.9609375,161.0,764.0,7512.75,49.0,245.0,7215.4501953125,175.0,867.0,15704.1396484375,134.0,738.0,8985.5302734375,0.0,0.0,0.0,389.0,1920.0,17279.419921875,94.0,416.0,5969.72998046875
item0,2022-06-15T00:00:00,195.0,936.0,13905.5302734375,35.0,157.0,1392.47998046875,40.0,200.0,2697.219970703125,57.0,241.0,5905.91015625,94.0,492.0,28726.380859375,57.0,311.0,3397.320068359375,19.0,95.0,4390.47021484375,61.0,312.0,6534.83984375,176.0,839.0,10576.3798828125,10.0,50.0,507.0199890136719,146.0,737.0,7385.93017578125,47.0,255.0,3709.06005859375
item0,2022-06-16T00:00:00,195.0,973.0,14596.48046875,34.0,170.0,2040.27001953125,76.0,326.0,3581.889892578125,100.0,517.0,13410.1904296875,173.0,829.0,42196.640625,69.0,376.0,3123.5,26.0,125.0,4526.7900390625,59.0,309.0,5862.4501953125,112.0,553.0,5931.35009765625,24.0,120.0,586.7000122070312,80.0,381.0,4608.43994140625,58.0,290.0,4477.35009765625
item0,2022-06-17T00:00:00,173.0,885.0,13546.0302734375,24.0,123.0,1624.3399658203125,26.0,96.0,1139.6400146484375,59.0,301.0,9822.419921875,149.0,758.0,37253.390625,18.0,90.0,629.8599853515625,33.0,141.0,5406.9501953125,94.0,418.0,8351.6796875,61.0,305.0,3094.60009765625,52.0,268.0,1968.010009765625,91.0,455.0,4995.27978515625,47.0,215.0,3532.929931640625
item0,2022-06-18T00:00:00,66.0,335.0,5277.81982421875,13.0,65.0,564.2000122070312,19.0,94.0,1391.969970703125,31.0,163.0,4419.16015625,67.0,316.0,16224.8798828125,35.0,174.0,1527.1099853515625,9.0,39.0,1589.25,37.0,196.0,3279.06005859375,45.0,215.0,2398.25,16.0,89.0,580.219970703125,62.0,315.0,3474.39990234375,18.0,100.0,1589.760009765625
item0,2022-06-19T00:00:00,78.0,391.0,5923.18017578125,13.0,64.0,570.8300170898438,18.0,87.0,1102.43994140625,35.0,175.0,4766.14990234375,59.0,296.0,15270.0400390625,31.0,169.0,1900.8800048828125,12.0,55.0,2204.3701171875,23.0,111.0,1924.9300537109375,20.0,106.0,1444.47998046875,0.0,0.0,0.0,62.0,287.0,3024.2099609375,22.0,110.0,1754.9000244140625
item0,2022-06-20T00:00:00,370.0,1827.0,29180.189453125,0.0,0.0,0.0,58.0,302.0,2542.419921875,189.0,916.0,25107.990234375,285.0,1480.0,60169.03125,85.0,425.0,2314.1298828125,14.0,70.0,572.9099731445312,78.0,349.0,6213.77001953125,95.0,495.0,5949.47998046875,85.0,473.0,3079.419921875,350.0,1676.0,15785.7900390625,62.0,350.0,2769.530029296875
item0,2022-06-21T00:00:00,395.0,1992.0,29089.7109375,74.0,348.0,3406.4599609375,98.0,457.0,6622.18017578125,146.0,827.0,21525.66015625,275.0,1430.0,62001.359375,117.0,518.0,5464.240234375,24.0,134.0,2188.7900390625,190.0,961.0,15760.330078125,204.0,1032.0,12137.009765625,137.0,737.0,4080.679931640625,220.0,1061.0,8933.75,40.0,200.0,880.6699829101562
item0,2022-06-22T00:00:00,179.0,850.0,11671.1904296875,46.0,258.0,2687.4599609375,43.0,215.0,1961.5,89.0,429.0,10098.23046875,189.0,927.0,39145.78125,71.0,336.0,3004.780029296875,19.0,100.0,3190.510009765625,64.0,321.0,4472.9599609375,77.0,387.0,5513.169921875,34.0,190.0,1296.530029296875,89.0,467.0,3772.699951171875,58.0,317.0,5113.47998046875
item0,2022-06-23T00:00:00,164.0,798.0,12130.58984375,0.0,0.0,0.0,69.0,357.0,5322.64013671875,98.0,472.0,11965.75,178.0,953.0,41753.94921875,46.0,230.0,2082.090087890625,38.0,190.0,7144.7099609375,116.0,592.0,10398.66015625,143.0,677.0,8078.830078125,42.0,210.0,1399.780029296875,118.0,554.0,5071.31005859375,20.0,100.0,440.3299865722656
item0,2022-06-24T00:00:00,170.0,846.0,11587.5,25.0,107.0,865.4600219726562,82.0,430.0,4990.35009765625,56.0,294.0,6775.5,85.0,459.0,18515.990234375,30.0,150.0,1798.0,31.0,143.0,6364.7001953125,48.0,255.0,3848.2900390625,61.0,271.0,3092.580078125,54.0,270.0,1835.0699462890625,138.0,704.0,6176.6298828125,47.0,235.0,3620.989990234375
item0,2022-06-25T00:00:00,51.0,251.0,3451.0,13.0,65.0,564.2000122070312,27.0,122.0,1431.6700439453125,32.0,171.0,4770.919921875,68.0,358.0,16286.3798828125,15.0,90.0,777.4500122070312,5.0,20.0,1039.949951171875,32.0,160.0,2975.77001953125,64.0,316.0,3950.56005859375,10.0,50.0,198.07000732421875,46.0,246.0,2450.830078125,22.0,110.0,1665.56005859375
item0,2022-06-26T00:00:00,60.0,314.0,4934.2900390625,16.0,86.0,760.75,12.0,60.0,865.219970703125,22.0,113.0,3360.77001953125,59.0,308.0,13533.26953125,28.0,140.0,1198.699951171875,5.0,25.0,1299.9300537109375,37.0,188.0,3350.909912109375,45.0,224.0,2781.52001953125,19.0,95.0,418.0799865722656,57.0,304.0,2835.780029296875,22.0,120.0,1901.1700439453125
item0,2022-06-27T00:00:00,332.0,1570.0,21529.859375,0.0,0.0,0.0,79.0,430.0,4913.14013671875,193.0,1068.0,29421.509765625,419.0,2216.0,86517.0390625,70.0,314.0,2729.340087890625,49.0,239.0,6729.509765625,26.0,89.0,788.6400146484375,201.0,962.0,11447.490234375,0.0,0.0,0.0,261.0,1255.0,11618.8203125,62.0,292.0,2759.820068359375
item0,2022-06-28T00:00:00,377.0,1942.0,27971.080078125,71.0,355.0,3095.989990234375,57.0,260.0,4048.169921875,157.0,810.0,21469.75,296.0,1628.0,66708.8828125,75.0,413.0,4436.16015625,43.0,215.0,8112.52978515625,114.0,551.0,10462.8701171875,170.0,829.0,10169.099609375,21.0,105.0,1064.739990234375,311.0,1556.0,16113.2099609375,116.0,580.0,8954.7197265625
item0,2022-06-29T00:00:00,187.0,838.0,12363.5595703125,18.0,90.0,1143.5799560546875,73.0,365.0,4632.22021484375,77.0,375.0,10405.76953125,179.0,877.0,44170.78125,105.0,488.0,4426.4599609375,26.0,142.0,6601.169921875,70.0,363.0,5423.93994140625,103.0,495.0,4974.669921875,26.0,130.0,514.969970703125,136.0,680.0,6600.1298828125,58.0,270.0,4389.2900390625
item0,2022-06-30T00:00:00,178.0,878.0,12646.6396484375,46.0,247.0,2939.860107421875,10.0,60.0,815.9500122070312,65.0,354.0,8604.150390625,164.0,861.0,37537.37890625,55.0,275.0,2412.760009765625,5.0,15.0,450.3900146484375,45.0,225.0,2828.7900390625,93.0,457.0,5555.9599609375,10.0,50.0,507.0199890136719,162.0,773.0,8622.490234375,58.0,290.0,4477.35009765625
item0,2022-07-01T00:00:00,166.0,814.0,14067.2998046875,24.0,113.0,1449.3900146484375,73.0,309.0,2960.27001953125,89.0,430.0,10361.16015625,156.0,802.0,29423.9609375,62.0,282.0,3388.840087890625,38.0,195.0,7294.83984375,82.0,401.0,7908.9501953125,101.0,459.0,5792.81982421875,50.0,224.0,998.6799926757812,164.0,839.0,7022.259765625,58.0,290.0,4477.35009765625
item0,2022-07-02T00:00:00,74.0,367.0,5542.10009765625,3.0,12.0,109.45999908447266,16.0,80.0,879.02001953125,28.0,140.0,3050.6201171875,41.0,190.0,8622.349609375,25.0,125.0,902.27001953125,7.0,40.0,1641.760009765625,27.0,129.0,1896.72998046875,35.0,179.0,2324.43994140625,23.0,128.0,705.4600219726562,75.0,350.0,3126.27001953125,14.0,70.0,1489.4300537109375
item0,2022-07-03T00:00:00,61.0,315.0,4442.14990234375,17.0,95.0,974.4500122070312,10.0,44.0,293.6700134277344,30.0,150.0,4143.5400390625,61.0,327.0,13538.23046875,27.0,129.0,1141.7900390625,5.0,25.0,1028.25,15.0,72.0,1440.3399658203125,32.0,157.0,1455.989990234375,0.0,0.0,0.0,54.0,289.0,3262.6201171875,14.0,70.0,1489.4300537109375
item0,2022-07-04T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
item0,2022-07-05T00:00:00,370.0,1905.0,29936.189453125,0.0,0.0,0.0,0.0,0.0,0.0,153.0,825.0,21888.41015625,270.0,1252.0,61375.19921875,106.0,530.0,5473.509765625,64.0,320.0,14182.16015625,135.0,675.0,11485.9599609375,271.0,1347.0,16378.16015625,21.0,105.0,1064.739990234375,244.0,1246.0,13134.41015625,94.0,416.0,5969.72998046875
