item_id,timestamp,Atlanta_OrderCount,Atlanta_NumberOfPieces,Atlanta_TotalRevenue,Birmingham_OrderCount,Birmingham_NumberOfPieces,Birmingham_TotalRevenue,Chicago_OrderCount,Chicago_NumberOfPieces,Chicago_TotalRevenue,Dallas_OrderCount,Dallas_NumberOfPieces,Dallas_TotalRevenue,Detroit_OrderCount,Detroit_NumberOfPieces,Detroit_TotalRevenue,Houston_OrderCount,Houston_NumberOfPieces,Houston_TotalRevenue,Los_Angeles_OrderCount,Los_Angeles_NumberOfPieces,Los_Angeles_TotalRevenue,Miami_OrderCount,Miami_NumberOfPieces,Miami_TotalRevenue,Milwaukee_OrderCount,Milwaukee_NumberOfPieces,Milwaukee_TotalRevenue,Minneapolis_OrderCount,Minneapolis_NumberOfPieces,Minneapolis_TotalRevenue,Nashville_OrderCount,Nashville_NumberOfPieces,Nashville_TotalRevenue,New_York_OrderCount,New_York_NumberOfPieces,New_York_TotalRevenue,Sacramento_OrderCount,Sacramento_NumberOfPieces,Sacramento_TotalRevenue,San_Diego_OrderCount,San_Diego_NumberOfPieces,San_Diego_TotalRevenue,San_Francisco_OrderCount,San_Francisco_NumberOfPieces,San_Francisco_TotalRevenue,Seattle_OrderCount,Seattle_NumberOfPieces,Seattle_TotalRevenue,Tampa_Bay_OrderCount,Tampa_Bay_NumberOfPieces,Tampa_Bay_TotalRevenue
item0,2022-10-07T00:00:00,92.0,503.0,7700.330078125,31.0,147.0,2226.070068359375,181.0,963.0,37041.51953125,183.0,915.0,16358.1796875,120.0,631.0,14241.5302734375,152.0,776.0,20283.98046875,234.0,1133.0,30759.359375,68.0,340.0,5017.1298828125,91.0,479.0,11532.1201171875,33.0,132.0,2715.570068359375,142.0,710.0,15486.6201171875,105.0,438.0,6582.2099609375,183.0,971.0,17612.830078125,140.0,652.0,8048.4599609375,63.0,315.0,4046.77001953125,91.0,477.0,4348.18017578125,174.0,870.0,10684.5498046875
item0,2022-10-08T00:00:00,65.0,304.0,7386.93994140625,32.0,111.0,2833.449951171875,103.0,457.0,7215.85986328125,63.0,315.0,5295.02978515625,61.0,319.0,6367.14013671875,51.0,244.0,3086.7900390625,31.0,146.0,2637.39990234375,17.0,93.0,3518.0,59.0,276.0,3943.389892578125,21.0,105.0,1938.1400146484375,30.0,189.0,4952.35986328125,52.0,293.0,3176.56005859375,53.0,301.0,2424.31005859375,36.0,180.0,2128.340087890625,18.0,95.0,5761.8798828125,33.0,210.0,2701.93994140625,64.0,338.0,7548.66015625
item0,2022-10-09T00:00:00,57.0,285.0,7664.509765625,32.0,160.0,3747.719970703125,144.0,730.0,18391.529296875,51.0,236.0,4820.14990234375,52.0,260.0,5206.14013671875,59.0,284.0,7261.7900390625,36.0,202.0,9310.6904296875,44.0,250.0,3774.679931640625,85.0,403.0,3963.800048828125,21.0,118.0,3184.389892578125,73.0,355.0,7297.22998046875,40.0,191.0,2659.070068359375,48.0,229.0,5976.14013671875,47.0,254.0,3475.800048828125,59.0,308.0,6479.7001953125,15.0,75.0,1102.9599609375,65.0,325.0,7551.58984375
item0,2022-10-10T00:00:00,240.0,1299.0,26644.119140625,0.0,0.0,0.0,359.0,1750.0,59441.828125,282.0,1410.0,23870.939453125,295.0,1313.0,26468.75,361.0,1884.0,43513.828125,460.0,2300.0,56817.109375,71.0,355.0,4219.990234375,333.0,1663.0,31068.310546875,87.0,435.0,11918.51953125,287.0,1472.0,32042.1796875,169.0,931.0,10074.6103515625,247.0,1235.0,10429.490234375,99.0,594.0,3987.56005859375,202.0,944.0,6960.77001953125,98.0,455.0,12689.2802734375,362.0,1817.0,36782.30078125
item0,2022-10-11T00:00:00,293.0,1465.0,39315.23828125,134.0,670.0,7715.97998046875,609.0,3069.0,61232.44921875,449.0,2245.0,40108.25,182.0,910.0,7107.47021484375,151.0,882.0,10229.009765625,271.0,1563.0,58222.0390625,115.0,646.0,14208.66015625,177.0,885.0,8780.0302734375,0.0,0.0,0.0,159.0,830.0,12571.509765625,238.0,1273.0,13382.900390625,315.0,1661.0,40504.03125,196.0,883.0,8644.6796875,329.0,1702.0,36505.1015625,124.0,620.0,10486.740234375,139.0,645.0,5128.0
item0,2022-10-12T00:00:00,64.0,305.0,6411.97998046875,48.0,263.0,9067.3095703125,353.0,1800.0,48509.62109375,175.0,858.0,14601.580078125,116.0,622.0,12763.580078125,175.0,850.0,19800.990234375,75.0,375.0,5470.919921875,68.0,296.0,4825.85986328125,142.0,752.0,6370.72021484375,76.0,391.0,9126.2099609375,168.0,840.0,16123.8896484375,62.0,310.0,5924.68017578125,107.0,614.0,15980.150390625,124.0,593.0,7331.93994140625,127.0,614.0,6632.52001953125,98.0,490.0,4712.31982421875,167.0,852.0,17942.560546875
item0,2022-10-13T00:00:00,160.0,917.0,24337.900390625,91.0,533.0,4666.8701171875,248.0,1212.0,43812.73046875,200.0,879.0,16883.7890625,114.0,570.0,3887.860107421875,92.0,477.0,6013.93994140625,56.0,280.0,5375.10986328125,60.0,276.0,8996.91015625,202.0,887.0,15883.23046875,55.0,286.0,7548.77001953125,109.0,563.0,8453.1201171875,105.0,504.0,8347.3095703125,102.0,557.0,10441.7900390625,76.0,380.0,4639.02001953125,149.0,712.0,16084.4296875,115.0,612.0,11720.51953125,171.0,855.0,19774.80078125
item0,2022-10-14T00:00:00,69.0,365.0,7567.5400390625,114.0,539.0,5377.14013671875,296.0,1428.0,39845.55078125,133.0,665.0,10713.3603515625,81.0,405.0,11804.5498046875,110.0,534.0,5662.77978515625,178.0,916.0,27705.109375,80.0,400.0,6704.6201171875,177.0,896.0,11366.4599609375,43.0,193.0,5052.85009765625,97.0,468.0,8229.7998046875,84.0,420.0,4789.81982421875,172.0,860.0,19206.310546875,27.0,135.0,2994.320068359375,107.0,535.0,16598.69921875,31.0,155.0,3858.080078125,167.0,880.0,19985.619140625
item0,2022-10-15T00:00:00,58.0,300.0,9759.2099609375,33.0,141.0,2601.85009765625,128.0,656.0,15648.91015625,24.0,120.0,1335.989990234375,55.0,312.0,7221.64990234375,59.0,305.0,7368.39013671875,51.0,293.0,4899.080078125,53.0,251.0,4640.64013671875,54.0,291.0,3857.75,29.0,153.0,3833.820068359375,50.0,286.0,4857.3701171875,14.0,77.0,1611.3299560546875,40.0,222.0,3830.3701171875,28.0,157.0,3008.6298828125,47.0,222.0,1694.8199462890625,12.0,72.0,1792.1400146484375,80.0,366.0,8063.740234375
item0,2022-10-16T00:00:00,50.0,252.0,9253.8798828125,50.0,290.0,5285.990234375,79.0,436.0,9848.4501953125,46.0,239.0,3652.830078125,57.0,272.0,2255.6201171875,59.0,280.0,7103.7900390625,54.0,270.0,3183.530029296875,34.0,161.0,3250.409912109375,49.0,245.0,4133.68994140625,21.0,92.0,1670.699951171875,66.0,330.0,6319.8798828125,62.0,317.0,3666.8798828125,54.0,286.0,8020.759765625,38.0,190.0,1940.739990234375,42.0,254.0,7712.72998046875,19.0,95.0,2705.610107421875,78.0,362.0,8081.2900390625
item0,2022-10-17T00:00:00,194.0,929.0,23536.0390625,97.0,502.0,17787.619140625,495.0,2358.0,66047.3515625,312.0,1386.0,29493.439453125,214.0,1070.0,9701.1201171875,194.0,855.0,10844.6201171875,457.0,2285.0,57913.0,192.0,960.0,24007.349609375,370.0,1927.0,25162.66015625,154.0,794.0,19542.6796875,252.0,1223.0,31274.880859375,281.0,1317.0,12379.2099609375,288.0,1617.0,43394.51953125,154.0,770.0,9422.51953125,66.0,264.0,1323.02001953125,78.0,423.0,6549.3798828125,334.0,1663.0,34696.4296875
item0,2022-10-18T00:00:00,347.0,1735.0,48902.48828125,124.0,542.0,5636.22021484375,610.0,3086.0,90422.71875,309.0,1458.0,25377.94921875,247.0,1300.0,8470.099609375,158.0,790.0,7442.580078125,315.0,1472.0,46055.5703125,181.0,993.0,19730.669921875,333.0,1665.0,23409.33984375,111.0,444.0,12464.259765625,314.0,1570.0,32534.58984375,273.0,1189.0,13966.509765625,264.0,1320.0,20107.029296875,185.0,813.0,11042.58984375,310.0,1495.0,10965.490234375,98.0,490.0,13901.4404296875,113.0,492.0,3773.47998046875
item0,2022-10-19T00:00:00,49.0,245.0,5516.68017578125,48.0,248.0,8846.9697265625,204.0,1082.0,17739.439453125,183.0,915.0,16358.1796875,200.0,1023.0,15885.66015625,84.0,420.0,14280.5498046875,172.0,860.0,27218.41015625,90.0,472.0,10503.9296875,210.0,1098.0,16436.1796875,55.0,253.0,6869.8798828125,114.0,505.0,9075.91015625,105.0,464.0,5596.97021484375,75.0,375.0,4529.64013671875,70.0,307.0,6010.58984375,60.0,267.0,2025.93994140625,47.0,235.0,5582.43994140625,198.0,990.0,20327.939453125
item0,2022-10-20T00:00:00,145.0,725.0,19465.740234375,75.0,287.0,3629.989990234375,274.0,1213.0,39050.98046875,62.0,276.0,2823.969970703125,182.0,927.0,14852.41015625,140.0,725.0,18172.3203125,166.0,692.0,19255.33984375,0.0,0.0,0.0,225.0,970.0,14492.490234375,76.0,380.0,9316.169921875,92.0,546.0,9805.259765625,144.0,725.0,9188.759765625,183.0,971.0,17612.830078125,92.0,417.0,4660.97021484375,66.0,297.0,12578.740234375,86.0,430.0,5953.47021484375,47.0,208.0,875.6400146484375
item0,2022-10-21T00:00:00,129.0,592.0,20013.779296875,40.0,217.0,9371.58984375,252.0,1417.0,44446.421875,185.0,972.0,16039.1796875,140.0,700.0,13693.2998046875,155.0,775.0,9265.2197265625,144.0,808.0,23556.1796875,125.0,713.0,12052.2802734375,156.0,742.0,5752.08984375,43.0,194.0,5606.2099609375,125.0,698.0,17630.0,156.0,888.0,10166.23046875,122.0,568.0,8450.3203125,76.0,331.0,4310.080078125,106.0,542.0,6426.41015625,131.0,646.0,12520.240234375,148.0,740.0,10507.5703125
item0,2022-10-22T00:00:00,67.0,335.0,9439.9296875,29.0,145.0,1733.3599853515625,65.0,337.0,8253.6796875,69.0,328.0,5584.35986328125,32.0,140.0,3849.72998046875,41.0,205.0,2158.5400390625,89.0,487.0,12217.5302734375,14.0,84.0,998.530029296875,38.0,190.0,2699.39990234375,8.0,40.0,600.9299926757812,7.0,42.0,850.510009765625,48.0,206.0,2831.330078125,37.0,191.0,2239.72998046875,36.0,180.0,2128.340087890625,39.0,195.0,1426.5799560546875,13.0,59.0,1729.469970703125,48.0,247.0,7003.7900390625
item0,2022-10-23T00:00:00,73.0,354.0,9281.4697265625,33.0,168.0,3730.10009765625,97.0,485.0,13377.6103515625,87.0,477.0,8304.7998046875,61.0,305.0,5781.81982421875,70.0,332.0,7214.10986328125,90.0,498.0,11995.3603515625,22.0,110.0,2494.780029296875,71.0,392.0,3884.25,21.0,105.0,2916.93994140625,50.0,269.0,4518.83984375,38.0,190.0,1369.1400146484375,59.0,289.0,7450.7099609375,49.0,267.0,3648.610107421875,30.0,138.0,1045.81005859375,28.0,131.0,3070.669921875,54.0,279.0,3613.820068359375
item0,2022-10-24T00:00:00,240.0,1200.0,24414.9296875,263.0,1378.0,25470.83984375,508.0,2637.0,70521.3125,268.0,1477.0,22972.8203125,229.0,1181.0,10299.2197265625,250.0,1250.0,34589.80859375,457.0,2211.0,57163.62109375,252.0,1348.0,23950.66015625,392.0,1855.0,22856.009765625,67.0,335.0,6891.7998046875,349.0,2022.0,43775.05859375,256.0,1366.0,15818.509765625,138.0,690.0,24012.720703125,154.0,825.0,10642.4296875,362.0,1758.0,38889.94140625,339.0,1814.0,24407.720703125,180.0,950.0,9476.490234375
item0,2022-10-25T00:00:00,332.0,1553.0,46139.6484375,229.0,1145.0,11772.75,394.0,1970.0,60696.28125,222.0,1013.0,15907.2197265625,249.0,1245.0,9697.1904296875,158.0,873.0,8309.4501953125,333.0,1590.0,25135.650390625,49.0,196.0,6632.6201171875,125.0,625.0,8830.400390625,67.0,268.0,5513.43994140625,190.0,1029.0,28111.80078125,256.0,1150.0,13795.900390625,291.0,1455.0,27345.810546875,251.0,1255.0,16074.66015625,339.0,1761.0,17010.2890625,267.0,1302.0,25958.470703125,90.0,450.0,5017.6298828125
item0,2022-10-26T00:00:00,145.0,827.0,22994.94921875,79.0,451.0,11009.23046875,256.0,1151.0,31155.19921875,180.0,899.0,15287.2099609375,133.0,620.0,5233.4599609375,191.0,967.0,23455.48046875,117.0,608.0,9736.1298828125,46.0,230.0,8633.1201171875,178.0,843.0,11605.4404296875,54.0,237.0,4293.009765625,79.0,443.0,6921.1298828125,122.0,672.0,8545.7099609375,93.0,465.0,8167.16015625,92.0,411.0,5086.10009765625,111.0,592.0,6294.5400390625,53.0,234.0,4201.919921875,72.0,360.0,3061.949951171875
item0,2022-10-27T00:00:00,107.0,569.0,9335.0302734375,70.0,295.0,3192.89990234375,265.0,1285.0,24909.490234375,200.0,1000.0,18185.69921875,207.0,1054.0,14962.6396484375,66.0,330.0,2814.760009765625,138.0,810.0,30432.3203125,44.0,220.0,956.3400268554688,178.0,980.0,13106.6396484375,55.0,275.0,7738.72998046875,142.0,603.0,13286.41015625,105.0,544.0,6436.4501953125,102.0,510.0,17468.41015625,97.0,485.0,4936.47998046875,109.0,578.0,17221.73046875,69.0,345.0,6697.89013671875,93.0,465.0,13157.2001953125
item0,2022-10-28T00:00:00,49.0,245.0,5516.68017578125,40.0,200.0,8097.39013671875,155.0,775.0,29432.080078125,131.0,675.0,14035.7900390625,116.0,673.0,13170.8896484375,75.0,375.0,14500.0703125,70.0,350.0,3443.659912109375,57.0,250.0,6236.5498046875,260.0,1306.0,16001.4296875,76.0,381.0,9869.5302734375,114.0,535.0,9916.4697265625,118.0,587.0,5952.64013671875,204.0,1007.0,21363.640625,76.0,429.0,4967.9599609375,106.0,490.0,13873.349609375,92.0,460.0,5344.56005859375,174.0,804.0,9518.4599609375
item0,2022-10-29T00:00:00,54.0,260.0,4962.490234375,33.0,156.0,3548.139892578125,79.0,337.0,11587.4404296875,69.0,354.0,6076.25,77.0,430.0,6577.9599609375,59.0,285.0,7260.60009765625,78.0,405.0,4933.990234375,31.0,155.0,4017.580078125,65.0,325.0,3719.2099609375,21.0,92.0,2649.5,26.0,130.0,3106.830078125,60.0,314.0,3936.219970703125,71.0,350.0,8255.6298828125,19.0,95.0,1303.0,56.0,284.0,2029.0899658203125,37.0,185.0,4076.429931640625,56.0,300.0,7256.64990234375
item0,2022-10-30T00:00:00,36.0,216.0,3430.239990234375,32.0,160.0,3747.719970703125,48.0,282.0,14196.9404296875,46.0,248.0,4992.31005859375,64.0,317.0,2222.639892578125,26.0,130.0,1414.6800537109375,15.0,60.0,1030.760009765625,44.0,216.0,3626.889892578125,56.0,331.0,2531.389892578125,29.0,145.0,3322.1201171875,38.0,216.0,3560.75,20.0,100.0,1214.47998046875,64.0,304.0,4637.43994140625,19.0,95.0,637.739990234375,48.0,257.0,6635.39013671875,12.0,72.0,1792.1400146484375,44.0,220.0,3333.580078125
item0,2022-10-31T00:00:00,388.0,1886.0,50488.6015625,185.0,857.0,16688.58984375,357.0,1547.0,19748.26953125,212.0,1234.0,19890.109375,98.0,490.0,3171.47998046875,163.0,815.0,8931.900390625,389.0,1969.0,25576.060546875,236.0,1268.0,17157.900390625,76.0,274.0,3520.090087890625,67.0,335.0,6891.7998046875,72.0,360.0,9229.1103515625,39.0,195.0,4534.25,231.0,1129.0,36805.8203125,251.0,1061.0,13413.7998046875,262.0,1406.0,13541.919921875,222.0,928.0,21616.080078125,269.0,1305.0,16582.779296875
item0,2022-11-01T00:00:00,140.0,741.0,15350.2099609375,141.0,705.0,7509.47021484375,400.0,2093.0,34520.5703125,233.0,1165.0,17501.7109375,295.0,1438.0,10762.7001953125,333.0,1622.0,35531.921875,410.0,1838.0,24188.359375,159.0,795.0,6132.669921875,179.0,944.0,18930.880859375,111.0,555.0,15580.3203125,239.0,1278.0,30271.609375,199.0,1064.0,7713.4599609375,94.0,470.0,7361.43017578125,154.0,671.0,8757.9296875,276.0,1476.0,41241.6796875,131.0,655.0,17457.939453125,144.0,810.0,7127.43017578125
item0,2022-11-02T00:00:00,154.0,800.0,15405.830078125,70.0,350.0,3715.699951171875,344.0,1773.0,32113.44921875,183.0,848.0,16920.669921875,109.0,545.0,4082.919921875,134.0,649.0,15607.080078125,68.0,359.0,6262.31982421875,22.0,110.0,4572.330078125,124.0,606.0,6803.4599609375,43.0,215.0,5921.7001953125,94.0,470.0,12520.8798828125,126.0,673.0,8644.01953125,169.0,892.0,12056.8701171875,76.0,353.0,4040.159912109375,120.0,600.0,16645.80078125,47.0,235.0,5582.43994140625,100.0,500.0,13277.2099609375
item0,2022-11-03T00:00:00,149.0,747.0,23951.509765625,48.0,297.0,11615.7197265625,337.0,1741.0,48099.76953125,48.0,240.0,5417.8701171875,99.0,428.0,3940.580078125,119.0,607.0,7268.669921875,88.0,389.0,4175.58984375,0.0,0.0,0.0,124.0,620.0,6840.06982421875,54.0,228.0,4340.93017578125,124.0,620.0,13664.099609375,19.0,95.0,2208.989990234375,116.0,606.0,14220.23046875,124.0,593.0,7331.93994140625,147.0,702.0,15626.7900390625,45.0,225.0,3427.0400390625,160.0,773.0,15973.099609375
item0,2022-11-04T00:00:00,145.0,731.0,20205.140625,92.0,536.0,12774.5498046875,280.0,1412.0,29444.16015625,131.0,655.0,13484.23046875,31.0,124.0,1528.52001953125,125.0,625.0,16421.619140625,192.0,1048.0,13846.7900390625,90.0,494.0,9780.73046875,112.0,512.0,11539.08984375,55.0,242.0,7059.830078125,198.0,959.0,20266.16015625,118.0,590.0,7729.8798828125,47.0,222.0,3472.800048828125,91.0,503.0,7720.47021484375,114.0,589.0,5760.33984375,91.0,455.0,4125.08984375,138.0,666.0,8318.48046875
item0,2022-11-05T00:00:00,65.0,317.0,8211.41015625,29.0,154.0,1868.4599609375,127.0,635.0,18124.880859375,70.0,356.0,6096.18994140625,67.0,341.0,6076.4599609375,33.0,155.0,5519.9501953125,68.0,334.0,3936.39990234375,17.0,93.0,3518.0,4.0,16.0,480.4200134277344,8.0,40.0,600.9299926757812,49.0,245.0,5015.08984375,60.0,352.0,4170.31005859375,11.0,60.0,1156.6199951171875,47.0,235.0,3348.25,17.0,68.0,483.760009765625,7.0,28.0,969.72998046875,38.0,190.0,1830.3800048828125
item0,2022-11-06T00:00:00,75.0,359.0,9850.099609375,41.0,204.0,1918.510009765625,126.0,596.0,11261.5,69.0,365.0,7551.33984375,16.0,90.0,871.6400146484375,16.0,80.0,604.4400024414062,36.0,173.0,2797.780029296875,8.0,40.0,1662.6700439453125,71.0,361.0,5661.52001953125,21.0,105.0,2916.93994140625,68.0,333.0,7193.85009765625,69.0,338.0,3777.300048828125,55.0,259.0,4605.8701171875,66.0,311.0,4523.7001953125,63.0,326.0,2390.7900390625,0.0,0.0,0.0,65.0,335.0,8009.68017578125
item0,2022-11-07T00:00:00,186.0,930.0,14827.6796875,63.0,332.0,5045.5498046875,567.0,2925.0,45848.828125,415.0,2166.0,37151.87109375,365.0,2040.0,30638.91015625,306.0,1613.0,40354.3984375,280.0,1439.0,52550.0390625,88.0,440.0,1912.6800537109375,342.0,1744.0,31997.470703125,111.0,555.0,15580.3203125,158.0,790.0,15829.8203125,167.0,838.0,10516.6396484375,206.0,1000.0,19731.44921875,240.0,1255.0,18183.099609375,184.0,997.0,34448.96875,131.0,622.0,16746.640625,342.0,1764.0,20611.310546875
item0,2022-11-08T00:00:00,347.0,1636.0,46673.30859375,134.0,582.0,6863.330078125,399.0,1946.0,59051.3984375,264.0,1366.0,27882.119140625,281.0,1403.0,24103.150390625,190.0,850.0,8690.0595703125,374.0,1831.0,51016.0703125,209.0,874.0,20764.1796875,142.0,710.0,17080.720703125,67.0,402.0,8270.16015625,349.0,1528.0,32709.140625,315.0,1614.0,20066.029296875,111.0,555.0,16773.939453125,185.0,826.0,10199.0498046875,298.0,1692.0,38103.58984375,140.0,807.0,6670.259765625,229.0,1230.0,17842.939453125
item0,2022-11-09T00:00:00,139.0,717.0,13983.6796875,70.0,350.0,3715.699951171875,216.0,1133.0,24303.080078125,153.0,765.0,13471.1796875,214.0,1069.0,15971.25,150.0,762.0,18856.91015625,126.0,744.0,7983.14013671875,68.0,292.0,3392.81005859375,234.0,1222.0,16346.759765625,33.0,165.0,3394.469970703125,157.0,694.0,12860.7197265625,156.0,818.0,10344.3095703125,57.0,285.0,2580.989990234375,76.0,380.0,4639.02001953125,147.0,675.0,15353.91015625,83.0,431.0,6611.72021484375,156.0,607.0,10302.2001953125
item0,2022-11-10T00:00:00,149.0,696.0,23045.359375,92.0,478.0,13152.23046875,315.0,1615.0,42446.109375,47.0,235.0,4714.52001953125,89.0,477.0,3239.25,25.0,100.0,538.9500122070312,136.0,661.0,24020.109375,0.0,0.0,0.0,168.0,854.0,14944.8701171875,55.0,242.0,7059.830078125,142.0,727.0,16019.23046875,139.0,587.0,7213.72998046875,121.0,590.0,10692.8896484375,97.0,485.0,4936.47998046875,129.0,602.0,15214.8095703125,98.0,513.0,8862.8896484375,124.0,575.0,13780.4501953125
item0,2022-11-11T00:00:00,165.0,825.0,21174.7890625,67.0,356.0,3939.050048828125,297.0,1464.0,25783.0,160.0,843.0,17026.2890625,140.0,619.0,13121.3701171875,148.0,699.0,7967.2900390625,122.0,573.0,8442.7197265625,46.0,276.0,10359.75,146.0,734.0,4436.009765625,33.0,198.0,4073.360107421875,216.0,1052.0,21214.609375,62.0,329.0,3597.510009765625,62.0,295.0,3151.639892578125,167.0,927.0,12784.1396484375,111.0,568.0,5800.56005859375,117.0,554.0,9039.9404296875,72.0,360.0,3061.949951171875
item0,2022-11-12T00:00:00,36.0,199.0,3286.360107421875,41.0,188.0,1859.280029296875,78.0,323.0,9928.5302734375,54.0,236.0,3902.590087890625,54.0,238.0,2066.080078125,55.0,297.0,6978.4501953125,46.0,213.0,2754.949951171875,9.0,63.0,2131.909912109375,56.0,280.0,2096.169921875,13.0,65.0,1337.2099609375,56.0,292.0,6127.1298828125,45.0,212.0,2102.85009765625,52.0,260.0,7285.22998046875,30.0,131.0,1730.0999755859375,39.0,212.0,2444.510009765625,7.0,28.0,969.72998046875,66.0,330.0,7727.18017578125
item0,2022-11-13T00:00:00,42.0,199.0,3251.840087890625,35.0,175.0,3981.9599609375,63.0,360.0,6079.22998046875,72.0,370.0,7328.10009765625,71.0,387.0,5802.06005859375,66.0,330.0,7537.3798828125,101.0,530.0,12404.099609375,0.0,0.0,0.0,80.0,391.0,5436.75,13.0,78.0,1604.6600341796875,73.0,372.0,7635.759765625,40.0,198.0,2782.090087890625,71.0,330.0,4774.10009765625,49.0,234.0,2916.669921875,64.0,329.0,7268.27978515625,19.0,95.0,2705.610107421875,45.0,215.0,3120.590087890625
item0,2022-11-14T00:00:00,184.0,920.0,23046.0390625,97.0,485.0,17522.140625,435.0,2175.0,44986.08984375,260.0,1255.0,24633.189453125,337.0,1679.0,30225.51953125,107.0,617.0,5521.41015625,415.0,2122.0,54663.7109375,49.0,147.0,4974.47021484375,437.0,2134.0,25950.2109375,154.0,833.0,20461.669921875,231.0,1217.0,23291.76953125,333.0,1493.0,22019.2109375,205.0,943.0,31167.529296875,337.0,1685.0,23615.330078125,362.0,1681.0,41053.98828125,220.0,1100.0,14493.7099609375,184.0,1010.0,7993.68994140625
item0,2022-11-15T00:00:00,128.0,640.0,7185.2998046875,175.0,982.0,21222.490234375,666.0,3490.0,92740.7421875,357.0,1646.0,32795.73828125,270.0,1350.0,25919.359375,0.0,0.0,0.0,294.0,1189.0,15832.6904296875,88.0,352.0,1530.1500244140625,256.0,1424.0,23534.98046875,111.0,555.0,15580.3203125,134.0,573.0,8540.900390625,315.0,1652.0,20626.5390625,151.0,811.0,10190.1796875,238.0,1104.0,18784.23046875,183.0,915.0,11096.3896484375,154.0,770.0,14770.8603515625,231.0,1099.0,31127.900390625
item0,2022-11-16T00:00:00,172.0,887.0,25218.08984375,84.0,420.0,10229.0302734375,167.0,940.0,18634.890625,159.0,858.0,13893.83984375,83.0,415.0,3310.409912109375,135.0,604.0,15171.6904296875,224.0,1166.0,29573.849609375,103.0,539.0,7909.56982421875,196.0,1023.0,12870.5,55.0,308.0,8417.6201171875,156.0,731.0,15148.830078125,84.0,463.0,4979.16015625,204.0,999.0,20065.529296875,119.0,509.0,6901.22021484375,147.0,729.0,18117.740234375,167.0,835.0,11410.2099609375,72.0,360.0,3061.949951171875
item0,2022-11-17T00:00:00,119.0,595.0,12130.009765625,31.0,163.0,2475.929931640625,176.0,718.0,18175.05078125,176.0,923.0,16111.349609375,117.0,584.0,4751.0,171.0,948.0,11024.7900390625,128.0,640.0,23538.3203125,95.0,475.0,11889.349609375,143.0,691.0,12119.5400390625,55.0,275.0,7738.72998046875,35.0,175.0,4485.60986328125,122.0,610.0,7536.1201171875,75.0,435.0,13960.6396484375,140.0,845.0,10352.4697265625,103.0,515.0,3720.85009765625,114.0,525.0,9439.51953125,131.0,679.0,8973.419921875
item0,2022-11-18T00:00:00,112.0,603.0,9409.3798828125,23.0,115.0,1726.3499755859375,298.0,1504.0,36468.30859375,138.0,712.0,10379.1396484375,204.0,1052.0,16886.9609375,91.0,483.0,5764.9501953125,151.0,741.0,8326.1796875,24.0,96.0,3248.6298828125,69.0,393.0,9547.759765625,43.0,215.0,5921.7001953125,66.0,312.0,4423.759765625,53.0,284.0,3698.6298828125,47.0,207.0,3134.39990234375,76.0,353.0,4040.159912109375,107.0,535.0,16598.69921875,109.0,574.0,12293.849609375,136.0,680.0,9720.4501953125
item0,2022-11-19T00:00:00,58.0,271.0,8976.3095703125,9.0,45.0,675.530029296875,83.0,431.0,5529.47998046875,87.0,436.0,7744.2998046875,15.0,75.0,1045.0999755859375,63.0,313.0,3602.6201171875,49.0,270.0,3043.219970703125,31.0,147.0,3685.0400390625,102.0,527.0,6404.9599609375,13.0,65.0,1337.2099609375,62.0,334.0,6065.83984375,32.0,160.0,1782.3399658203125,37.0,196.0,2368.510009765625,38.0,190.0,1940.739990234375,47.0,222.0,5189.9599609375,19.0,107.0,3004.300048828125,36.0,180.0,2534.919921875
item0,2022-11-20T00:00:00,73.0,411.0,10814.3603515625,18.0,72.0,2888.159912109375,46.0,242.0,5453.75,87.0,462.0,8222.3701171875,54.0,283.0,2204.52001953125,33.0,165.0,5573.85009765625,80.0,400.0,11355.5498046875,14.0,65.0,1858.7900390625,48.0,237.0,2847.27001953125,21.0,97.0,1817.949951171875,38.0,190.0,3184.2099609375,46.0,209.0,1923.4000244140625,45.0,230.0,7387.85009765625,49.0,245.0,3160.64990234375,64.0,323.0,6253.0498046875,52.0,260.0,3738.8798828125,57.0,275.0,5836.759765625
item0,2022-11-21T00:00:00,217.0,974.0,13418.509765625,175.0,870.0,18128.19921875,478.0,2297.0,66163.7890625,313.0,1616.0,26131.279296875,333.0,1629.0,11138.8603515625,270.0,1249.0,34470.6484375,231.0,1333.0,14630.2998046875,115.0,619.0,15193.58984375,207.0,963.0,22833.490234375,154.0,770.0,18810.3203125,196.0,980.0,16464.05078125,254.0,1183.0,15185.98046875,309.0,1557.0,31142.25,154.0,715.0,8202.6103515625,236.0,1149.0,12594.4599609375,113.0,565.0,11898.91015625,130.0,560.0,4880.35986328125
item0,2022-11-22T00:00:00,153.0,765.0,20733.189453125,80.0,354.0,15504.23046875,420.0,1989.0,60730.12890625,309.0,1719.0,30838.7109375,160.0,752.0,8113.85009765625,214.0,1070.0,12508.8896484375,362.0,1981.0,23566.349609375,44.0,264.0,10973.599609375,367.0,1904.0,15304.849609375,111.0,555.0,15580.3203125,169.0,845.0,15222.3798828125,211.0,935.0,11212.759765625,218.0,1202.0,22836.650390625,337.0,1740.0,24835.240234375,214.0,1091.0,14140.1904296875,243.0,1306.0,13192.6796875,243.0,1409.0,12715.3603515625
